agent,params,total_mean,total_std,step_mean,last50_mean
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=400",138.66,15.87023629313691,0.3081333333333333,0.3336
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=500",137.18,15.21011505544912,0.3048444444444444,0.3288
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=600",137.46,14.241081419611364,0.30546666666666666,0.3348
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=700",136.56,14.488837082388633,0.30346666666666666,0.3264
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=25",127.5,34.62556858738929,0.2833333333333333,0.296
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=50",127.46,34.56715782357583,0.28324444444444447,0.2936
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=75",132.46,28.357863107081958,0.29435555555555554,0.3044
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=100",132.56,30.202754841239237,0.29457777777777777,0.314
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=150",140.88,19.395504633806258,0.31306666666666666,0.3312
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=200",140.54,17.080058547909022,0.3123111111111111,0.3344
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=250",141.02,14.84518777247361,0.31337777777777776,0.3396
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=300",138.9,15.050913593533117,0.30866666666666664,0.3356
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=400",139.32,12.83189775520363,0.3096,0.3432
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=500",136.7,13.433167906342868,0.30377777777777776,0.3316
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=600",134.5,13.615065185301171,0.29888888888888887,0.326
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=700",134.5,13.732079230764727,0.29888888888888887,0.3268
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=25",124.88,35.691814187569676,0.2775111111111111,0.2952
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=50",130.52,30.993702586170627,0.29004444444444444,0.3076
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=75",138.58,23.955867757190514,0.30795555555555554,0.3268
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=100",139.74,18.049720219438306,0.31053333333333333,0.33
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=150",140.74,19.116286250210837,0.31275555555555556,0.3304
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=200",140.9,15.229248175796467,0.3131111111111111,0.3392
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=250",140.94,15.362825260999358,0.3132,0.3432
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=300",140.04,15.327047987136988,0.3112,0.3416
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=400",138.14,14.809469943249152,0.3069777777777778,0.344
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=500",136.56,12.961728279824415,0.30346666666666666,0.3396
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=600",133.84,13.091004545106538,0.2974222222222222,0.3248
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=700",132.84,13.638709616382336,0.2952,0.3248
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=25",128.2,32.749351138610365,0.2848888888888889,0.2996
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=50",135.58,28.756974806123125,0.3012888888888889,0.3132
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=75",140.82,21.751036756899662,0.31293333333333334,0.3304
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=100",137.74,22.817370575944985,0.3060888888888889,0.3296
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=150",140.16,13.373645725829588,0.31146666666666667,0.3352
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=200",141.98,15.451200600600588,0.31551111111111113,0.3412
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=250",140.9,14.111342955225771,0.3131111111111111,0.3436
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=300",140.02,12.545102630110286,0.3111555555555556,0.3468
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=400",135.84,13.310687435290486,0.30186666666666667,0.3424
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=500",133.56,11.694716755868866,0.2968,0.3352
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=600",131.18,11.782512465514307,0.2915111111111111,0.3192
