agent,params,total_mean,total_std,step_mean,last50_mean
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=300",257.16,23.575716319976365,0.5714666666666667,0.6292
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=400",254.42,19.76369398670198,0.5653777777777778,0.6428
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=500",251.3,21.56501796892365,0.5584444444444444,0.6276
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=600",249.8,18.411952639521967,0.5551111111111111,0.6312
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=700",248.18,20.319143682744116,0.5515111111111111,0.6148
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=25",242.08,40.35583724816027,0.5379555555555555,0.5724
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=50",245.4,30.465718438927382,0.5453333333333333,0.5656
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=75",249.8,29.6438863848855,0.5551111111111111,0.594
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=100",253.56,31.70120502441508,0.5634666666666667,0.6172
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=150",255.0,23.51765294411838,0.5666666666666667,0.6136
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=200",257.02,23.796209782232125,0.5711555555555555,0.6212
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=250",259.18,20.834289044745443,0.5759555555555556,0.6368
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=300",259.94,18.4297693962784,0.5776444444444444,0.6344
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=400",251.48,21.98384861665491,0.5588444444444445,0.6372
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=500",249.84,21.312306304105146,0.5552,0.6276
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=600",247.7,18.439360075664233,0.5504444444444444,0.6236
decaying_epsilon_greedy,"ctx_eps_start=0.6,decay=700",246.1,19.064364662899205,0.5468888888888889,0.6104
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=25",241.72,42.38869660652472,0.5371555555555556,0.5588
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=50",248.64,34.80790714765828,0.5525333333333333,0.5928
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=75",249.38,30.18071569727928,0.5541777777777778,0.5912
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=100",255.46,26.113758825569327,0.5676888888888889,0.6104
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=150",255.96,27.528138331532702,0.5688,0.6096
